Points_0,Points_1,Points_2,U_0,U_1,U_2,U_Magnitude
-0.007493,0.05,0,-0.000260084,1.00583,1.89003e-06,1.00583
-0.0074295,0.05,0,-0.00027524,1.00584,1.97905e-06,1.00584
-0.007366,0.05,0,-0.000290395,1.00584,2.06807e-06,1.00584
-0.0073025,0.05,0,-0.00030555,1.00585,2.15709e-06,1.00585
-0.007239,0.05,0,-0.000320705,1.00586,2.24611e-06,1.00586
-0.0071755,0.05,0,-0.000335861,1.00586,2.33513e-06,1.00586
-0.007112,0.05,0,-0.000351016,1.00587,2.42415e-06,1.00587
-0.0070485,0.05,0,-0.000366171,1.00587,2.51317e-06,1.00587
-0.006985,0.05,0,-0.000381297,1.00588,2.57896e-06,1.00588
-0.0069215,0.05,0,-0.00039641,1.00589,2.63504e-06,1.00589
-0.006858,0.05,0,-0.000411524,1.0059,2.69113e-06,1.0059
-0.0067945,0.05,0,-0.000426638,1.0059,2.74721e-06,1.0059
-0.006731,0.05,0,-0.000441751,1.00591,2.8033e-06,1.00591
-0.0066675,0.05,0,-0.000456865,1.00592,2.85939e-06,1.00592
-0.006604,0.05,0,-0.000471979,1.00593,2.91547e-06,1.00593
-0.0065405,0.05,0,-0.000487092,1.00594,2.97156e-06,1.00594
-0.006477,0.05,0,-0.000502206,1.00595,3.02765e-06,1.00595
-0.0064135,0.05,0,-0.00051732,1.00595,3.08373e-06,1.00595
-0.00635,0.05,0,-0.000532433,1.00596,3.13982e-06,1.00596
-0.0062865,0.05,0,-0.000547547,1.00597,3.1959e-06,1.00597
-0.006223,0.05,0,-0.000562661,1.00598,3.25199e-06,1.00598
-0.0061595,0.05,0,-0.000577774,1.00599,3.30808e-06,1.00599
-0.006096,0.05,0,-0.000592888,1.00599,3.36416e-06,1.006
-0.0060325,0.05,0,-0.000608317,1.006,3.52927e-06,1.006
-0.005969,0.05,0,-0.000624023,1.00601,3.79023e-06,1.00601
-0.0059055,0.05,0,-0.000639729,1.00601,4.05119e-06,1.00601
-0.005842,0.05,0,-0.000655435,1.00602,4.31215e-06,1.00602
-0.0057785,0.05,0,-0.000671141,1.00602,4.57312e-06,1.00602
-0.005715,0.05,0,-0.000686847,1.00603,4.83408e-06,1.00603
-0.0056515,0.05,0,-0.000702553,1.00603,5.09504e-06,1.00603
-0.005588,0.05,0,-0.000718259,1.00604,5.356e-06,1.00604
-0.0055245,0.05,0,-0.000733965,1.00604,5.61696e-06,1.00604
-0.005461,0.05,0,-0.000749671,1.00604,5.87793e-06,1.00605
-0.0053975,0.05,0,-0.000765377,1.00605,6.13889e-06,1.00605
-0.005334,0.05,0,-0.000781083,1.00605,6.39985e-06,1.00605
-0.0052705,0.05,0,-0.000796789,1.00606,6.66081e-06,1.00606
-0.005207,0.05,0,-0.000812495,1.00606,6.92178e-06,1.00606
-0.0051435,0.05,0,-0.000828202,1.00607,7.18274e-06,1.00607
-0.00508,0.05,0,-0.000849267,1.00595,7.35849e-06,1.00595
-0.0050165,0.05,0,-0.00087435,1.00575,7.47037e-06,1.00575
-0.004953,0.05,0,-0.000899432,1.00555,7.58224e-06,1.00555
-0.0048895,0.05,0,-0.000924515,1.00534,7.69412e-06,1.00534
-0.004826,0.05,0,-0.000949598,1.00514,7.80599e-06,1.00514
-0.0047625,0.05,0,-0.000974681,1.00493,7.91787e-06,1.00493
-0.004699,0.05,0,-0.000999763,1.00473,8.02974e-06,1.00473
-0.0046355,0.05,0,-0.00102485,1.00452,8.14162e-06,1.00452
-0.004572,0.05,0,-0.00104993,1.00432,8.25349e-06,1.00432
-0.0045085,0.05,0,-0.00107501,1.00411,8.36537e-06,1.00411
-0.004445,0.05,0,-0.00110009,1.00391,8.47724e-06,1.00391
-0.0043815,0.05,0,-0.00112518,1.0037,8.58912e-06,1.00371
-0.004318,0.05,0,-0.00115026,1.0035,8.701e-06,1.0035
-0.0042545,0.05,0,-0.00117534,1.0033,8.81287e-06,1.0033
-0.004191,0.05,0,-0.00120043,1.00309,8.92475e-06,1.00309
-0.0041275,0.05,0,-0.0012145,0.99913,9.05852e-06,0.999131
-0.004064,0.05,0,-0.00122737,0.994756,9.1947e-06,0.994757
-0.0040005,0.05,0,-0.00124024,0.990382,9.33089e-06,0.990383
-0.003937,0.05,0,-0.00125311,0.986009,9.46707e-06,0.986009
-0.0038735,0.05,0,-0.00126598,0.981635,9.60325e-06,0.981635
-0.00381,0.05,0,-0.00127885,0.977261,9.73944e-06,0.977262
-0.0037465,0.05,0,-0.00129171,0.972887,9.87562e-06,0.972888
-0.003683,0.05,0,-0.00130458,0.968513,1.00118e-05,0.968514
-0.0036195,0.05,0,-0.00131745,0.964139,1.0148e-05,0.96414
-0.003556,0.05,0,-0.00133032,0.959765,1.02842e-05,0.959766
-0.0034925,0.05,0,-0.00134319,0.955391,1.04204e-05,0.955392
-0.003429,0.05,0,-0.00135606,0.951017,1.05565e-05,0.951018
-0.0033655,0.05,0,-0.00136892,0.946643,1.06927e-05,0.946644
-0.003302,0.05,0,-0.00138179,0.942269,1.08289e-05,0.94227
-0.0032385,0.05,0,-0.00131307,0.891086,1.0302e-05,0.891087
-0.003175,0.05,0,-0.00120098,0.81502,9.42256e-06,0.81502
-0.0031115,0.05,0,-0.0010889,0.738953,8.54315e-06,0.738954
-0.003048,0.05,0,-0.000976807,0.662887,7.66373e-06,0.662887
-0.0029845,0.05,0,-0.000864718,0.58682,6.78431e-06,0.586821
-0.002921,0.05,0,-0.000752629,0.510754,5.9049e-06,0.510754
-0.0028575,0.05,0,-0.00064054,0.434687,5.02548e-06,0.434688
-0.002794,0.05,0,-0.000528451,0.358621,4.14607e-06,0.358621
-0.0027305,0.05,0,-0.000416363,0.282555,3.26666e-06,0.282555
-0.002667,0.05,0,-0.000304273,0.206488,2.38724e-06,0.206488
-0.0026035,0.05,0,-0.000192185,0.130422,1.50782e-06,0.130422
-0.00254,0.05,0,-8.00957e-05,0.0543551,6.28407e-07,0.0543551
-0.0024765,0.05,0,nan,nan,nan,nan
-0.002413,0.05,0,nan,nan,nan,nan
-0.0023495,0.05,0,nan,nan,nan,nan
-0.002286,0.05,0,nan,nan,nan,nan
-0.0022225,0.05,0,nan,nan,nan,nan
-0.002159,0.05,0,nan,nan,nan,nan
-0.0020955,0.05,0,nan,nan,nan,nan
-0.002032,0.05,0,nan,nan,nan,nan
-0.0019685,0.05,0,nan,nan,nan,nan
-0.001905,0.05,0,nan,nan,nan,nan
-0.0018415,0.05,0,nan,nan,nan,nan
-0.001778,0.05,0,nan,nan,nan,nan
-0.0017145,0.05,0,nan,nan,nan,nan
-0.001651,0.05,0,nan,nan,nan,nan
-0.0015875,0.05,0,nan,nan,nan,nan
-0.001524,0.05,0,nan,nan,nan,nan
-0.0014605,0.05,0,nan,nan,nan,nan
-0.001397,0.05,0,nan,nan,nan,nan
-0.0013335,0.05,0,nan,nan,nan,nan
-0.00127,0.05,0,nan,nan,nan,nan
-0.0012065,0.05,0,nan,nan,nan,nan
-0.001143,0.05,0,nan,nan,nan,nan
-0.0010795,0.05,0,nan,nan,nan,nan
-0.001016,0.05,0,nan,nan,nan,nan
-0.0009525,0.05,0,nan,nan,nan,nan
-0.000889,0.05,0,nan,nan,nan,nan
-0.0008255,0.05,0,nan,nan,nan,nan
-0.000762,0.05,0,nan,nan,nan,nan
-0.0006985,0.05,0,nan,nan,nan,nan
-0.000635,0.05,0,nan,nan,nan,nan
-0.0005715,0.05,0,nan,nan,nan,nan
-0.000508,0.05,0,nan,nan,nan,nan
-0.0004445,0.05,0,nan,nan,nan,nan
-0.000381,0.05,0,nan,nan,nan,nan
-0.0003175,0.05,0,nan,nan,nan,nan
-0.000254,0.05,0,nan,nan,nan,nan
-0.0001905,0.05,0,nan,nan,nan,nan
-0.000127,0.05,0,nan,nan,nan,nan
-6.35e-05,0.05,0,nan,nan,nan,nan
0,0.05,0,nan,nan,nan,nan
6.35e-05,0.05,0,nan,nan,nan,nan
0.000127,0.05,0,nan,nan,nan,nan
0.0001905,0.05,0,nan,nan,nan,nan
0.000254,0.05,0,nan,nan,nan,nan
0.0003175,0.05,0,nan,nan,nan,nan
0.000381,0.05,0,nan,nan,nan,nan
0.0004445,0.05,0,nan,nan,nan,nan
0.000508,0.05,0,nan,nan,nan,nan
0.0005715,0.05,0,nan,nan,nan,nan
0.000635,0.05,0,nan,nan,nan,nan
0.0006985,0.05,0,nan,nan,nan,nan
0.000762,0.05,0,nan,nan,nan,nan
0.0008255,0.05,0,nan,nan,nan,nan
0.000889,0.05,0,nan,nan,nan,nan
0.0009525,0.05,0,nan,nan,nan,nan
0.001016,0.05,0,nan,nan,nan,nan
0.0010795,0.05,0,nan,nan,nan,nan
0.001143,0.05,0,nan,nan,nan,nan
0.0012065,0.05,0,nan,nan,nan,nan
0.00127,0.05,0,nan,nan,nan,nan
0.0013335,0.05,0,nan,nan,nan,nan
0.001397,0.05,0,nan,nan,nan,nan
0.0014605,0.05,0,nan,nan,nan,nan
0.001524,0.05,0,nan,nan,nan,nan
0.0015875,0.05,0,nan,nan,nan,nan
0.001651,0.05,0,nan,nan,nan,nan
0.0017145,0.05,0,nan,nan,nan,nan
0.001778,0.05,0,nan,nan,nan,nan
0.0018415,0.05,0,nan,nan,nan,nan
0.001905,0.05,0,nan,nan,nan,nan
0.0019685,0.05,0,nan,nan,nan,nan
0.002032,0.05,0,nan,nan,nan,nan
0.0020955,0.05,0,nan,nan,nan,nan
0.002159,0.05,0,nan,nan,nan,nan
0.0022225,0.05,0,nan,nan,nan,nan
0.002286,0.05,0,nan,nan,nan,nan
0.0023495,0.05,0,nan,nan,nan,nan
0.002413,0.05,0,nan,nan,nan,nan
0.0024765,0.05,0,nan,nan,nan,nan
0.00254,0.05,0,8.03567e-05,0.0543875,2.76015e-07,0.0543875
0.0026035,0.05,0,0.000192748,0.130457,6.62066e-07,0.130457
0.002667,0.05,0,0.000305139,0.206526,1.04812e-06,0.206526
0.0027305,0.05,0,0.000417531,0.282595,1.43417e-06,0.282596
0.002794,0.05,0,0.000529922,0.358664,1.82022e-06,0.358665
0.0028575,0.05,0,0.000642313,0.434733,2.20626e-06,0.434734
0.002921,0.05,0,0.000754704,0.510803,2.59232e-06,0.510803
0.0029845,0.05,0,0.000867095,0.586872,2.97837e-06,0.586873
0.003048,0.05,0,0.000979487,0.662941,3.36442e-06,0.662942
0.0031115,0.05,0,0.00109188,0.73901,3.75047e-06,0.739011
0.003175,0.05,0,0.00120427,0.81508,4.13652e-06,0.815081
0.0032385,0.05,0,0.00131666,0.891149,4.52257e-06,0.89115
0.003302,0.05,0,0.00138548,0.942311,4.68286e-06,0.942312
0.0033655,0.05,0,0.00137246,0.946683,4.41904e-06,0.946684
0.003429,0.05,0,0.00135943,0.951055,4.15523e-06,0.951056
0.0034925,0.05,0,0.0013464,0.955428,3.89141e-06,0.955429
0.003556,0.05,0,0.00133338,0.9598,3.6276e-06,0.959801
0.0036195,0.05,0,0.00132035,0.964172,3.36378e-06,0.964173
0.003683,0.05,0,0.00130733,0.968545,3.09997e-06,0.968546
0.0037465,0.05,0,0.0012943,0.972917,2.83615e-06,0.972918
0.00381,0.05,0,0.00128127,0.977289,2.57234e-06,0.97729
0.0038735,0.05,0,0.00126825,0.981662,2.30852e-06,0.981663
0.003937,0.05,0,0.00125522,0.986034,2.04471e-06,0.986035
0.0040005,0.05,0,0.0012422,0.990407,1.78089e-06,0.990407
0.004064,0.05,0,0.00122917,0.994779,1.51708e-06,0.99478
0.0041275,0.05,0,0.00121614,0.999151,1.25327e-06,0.999152
0.004191,0.05,0,0.00120192,1.00311,1.01245e-06,1.00311
0.0042545,0.05,0,0.00117687,1.00331,9.80594e-07,1.00331
0.004318,0.05,0,0.00115182,1.00352,9.48736e-07,1.00352
0.0043815,0.05,0,0.00112676,1.00372,9.16879e-07,1.00372
0.004445,0.05,0,0.00110171,1.00393,8.85021e-07,1.00393
0.0045085,0.05,0,0.00107666,1.00413,8.53164e-07,1.00413
0.004572,0.05,0,0.0010516,1.00433,8.21306e-07,1.00433
0.0046355,0.05,0,0.00102655,1.00454,7.89449e-07,1.00454
0.004699,0.05,0,0.0010015,1.00474,7.57591e-07,1.00474
0.0047625,0.05,0,0.000976444,1.00494,7.25734e-07,1.00495
0.004826,0.05,0,0.00095139,1.00515,6.93876e-07,1.00515
0.0048895,0.05,0,0.000926337,1.00535,6.62019e-07,1.00535
0.004953,0.05,0,0.000901283,1.00556,6.30161e-07,1.00556
0.0050165,0.05,0,0.00087623,1.00576,5.98304e-07,1.00576
0.00508,0.05,0,0.000851176,1.00596,5.66446e-07,1.00596
0.0051435,0.05,0,0.000830137,1.00608,5.45726e-07,1.00608
0.005207,0.05,0,0.000814447,1.00607,5.39848e-07,1.00607
0.0052705,0.05,0,0.000798758,1.00607,5.3397e-07,1.00607
0.005334,0.05,0,0.000783068,1.00606,5.28093e-07,1.00606
0.0053975,0.05,0,0.000767379,1.00606,5.22215e-07,1.00606
0.005461,0.05,0,0.000751689,1.00605,5.16337e-07,1.00605
0.0055245,0.05,0,0.000736,1.00605,5.1046e-07,1.00605
0.005588,0.05,0,0.00072031,1.00604,5.04582e-07,1.00604
0.0056515,0.05,0,0.000704621,1.00604,4.98704e-07,1.00604
0.005715,0.05,0,0.000688931,1.00603,4.92827e-07,1.00603
0.0057785,0.05,0,0.000673242,1.00603,4.86949e-07,1.00603
0.005842,0.05,0,0.000657552,1.00602,4.81071e-07,1.00602
0.0059055,0.05,0,0.000641863,1.00602,4.75194e-07,1.00602
0.005969,0.05,0,0.000626173,1.00601,4.69316e-07,1.00601
0.0060325,0.05,0,0.000610483,1.00601,4.63438e-07,1.00601
0.006096,0.05,0,0.000595036,1.006,4.53489e-07,1.006
0.0061595,0.05,0,0.000579863,1.00599,4.38911e-07,1.00599
0.006223,0.05,0,0.00056469,1.00599,4.24333e-07,1.00599
0.0062865,0.05,0,0.000549517,1.00598,4.09756e-07,1.00598
0.00635,0.05,0,0.000534344,1.00597,3.95178e-07,1.00597
0.0064135,0.05,0,0.000519172,1.00596,3.806e-07,1.00596
0.006477,0.05,0,0.000503999,1.00595,3.66023e-07,1.00595
0.0065405,0.05,0,0.000488826,1.00594,3.51445e-07,1.00594
0.006604,0.05,0,0.000473653,1.00594,3.36868e-07,1.00594
0.0066675,0.05,0,0.00045848,1.00593,3.2229e-07,1.00593
0.006731,0.05,0,0.000443308,1.00592,3.07712e-07,1.00592
0.0067945,0.05,0,0.000428135,1.00591,2.93135e-07,1.00591
0.006858,0.05,0,0.000412962,1.0059,2.78557e-07,1.0059
0.0069215,0.05,0,0.000397789,1.00589,2.6398e-07,1.00589
0.006985,0.05,0,0.000382617,1.00588,2.49402e-07,1.00588
0.0070485,0.05,0,0.000367447,1.00588,2.37213e-07,1.00588
0.007112,0.05,0,0.000352286,1.00587,2.30746e-07,1.00587
0.0071755,0.05,0,0.000337125,1.00587,2.24279e-07,1.00587
0.007239,0.05,0,0.000321964,1.00586,2.17811e-07,1.00586
0.0073025,0.05,0,0.000306803,1.00585,2.11344e-07,1.00585
0.007366,0.05,0,0.000291642,1.00585,2.04877e-07,1.00585
0.0074295,0.05,0,0.000276481,1.00584,1.9841e-07,1.00584
0.007493,0.05,0,0.00026132,1.00584,1.91943e-07,1.00584
0.0075565,0.05,0,0.000246159,1.00583,1.85475e-07,1.00583
0.00762,0.05,0,0.000230998,1.00582,1.79008e-07,1.00582
0.0076835,0.05,0,0.000215837,1.00582,1.72541e-07,1.00582
0.007747,0.05,0,0.000200676,1.00581,1.66074e-07,1.00581
0.0078105,0.05,0,0.000185515,1.00581,1.59607e-07,1.00581
0.007874,0.05,0,0.000170354,1.0058,1.53139e-07,1.0058
0.0079375,0.05,0,0.000155193,1.0058,1.46672e-07,1.0058
0.008001,0.05,0,0.000140032,1.00579,1.40205e-07,1.00579
0.0080645,0.05,0,0.000131173,1.00579,1.37339e-07,1.00579
0.008128,0.05,0,0.000122546,1.00579,1.34604e-07,1.00579
0.0081915,0.05,0,0.000113918,1.00578,1.31869e-07,1.00578
0.008255,0.05,0,0.00010529,1.00578,1.29135e-07,1.00578
0.0083185,0.05,0,9.66616e-05,1.00578,1.264e-07,1.00578
0.008382,0.05,0,8.80338e-05,1.00578,1.23665e-07,1.00578
0.0084455,0.05,0,7.94058e-05,1.00578,1.20931e-07,1.00578
0.008509,0.05,0,7.07779e-05,1.00578,1.18196e-07,1.00578
0.0085725,0.05,0,6.21499e-05,1.00577,1.15461e-07,1.00577
0.008636,0.05,0,5.35219e-05,1.00577,1.12727e-07,1.00577
0.0086995,0.05,0,4.4894e-05,1.00577,1.09992e-07,1.00577
0.008763,0.05,0,3.6266e-05,1.00577,1.07257e-07,1.00577
0.0088265,0.05,0,2.7638e-05,1.00577,1.04523e-07,1.00577
0.00889,0.05,0,1.90102e-05,1.00576,1.01788e-07,1.00576
0.0089535,0.05,0,1.03822e-05,1.00576,9.90533e-08,1.00576
0.009017,0.05,0,1.75431e-06,1.00576,9.63187e-08,1.00576
0.0090805,0.05,0,-6.87368e-06,1.00576,9.3584e-08,1.00576
0.009144,0.05,0,-1.55017e-05,1.00576,9.08494e-08,1.00576
0.0092075,0.05,0,-2.41295e-05,1.00575,8.81147e-08,1.00575
0.009271,0.05,0,-3.27575e-05,1.00575,8.53801e-08,1.00575
0.0093345,0.05,0,-4.13854e-05,1.00575,8.26454e-08,1.00575
0.009398,0.05,0,-5.00134e-05,1.00575,7.99107e-08,1.00575
0.0094615,0.05,0,-5.86414e-05,1.00575,7.71761e-08,1.00575
0.009525,0.05,0,-6.72693e-05,1.00575,7.44414e-08,1.00575
0.0095885,0.05,0,-7.58973e-05,1.00574,7.17068e-08,1.00574
0.009652,0.05,0,-8.45251e-05,1.00574,6.89721e-08,1.00574
0.0097155,0.05,0,-9.31531e-05,1.00574,6.62375e-08,1.00574
0.009779,0.05,0,-0.000101781,1.00574,6.35028e-08,1.00574
0.0098425,0.05,0,-0.000110409,1.00574,6.07681e-08,1.00574
0.009906,0.05,0,-0.000119037,1.00573,5.80335e-08,1.00573
0.0099695,0.05,0,-0.00012751,1.00573,5.55881e-08,1.00573
0.010033,0.05,0,-0.000134564,1.00573,5.57912e-08,1.00573
0.0100965,0.05,0,-0.000141619,1.00573,5.59942e-08,1.00573
0.01016,0.05,0,-0.000148673,1.00573,5.61972e-08,1.00573
0.0102235,0.05,0,-0.000155728,1.00573,5.64003e-08,1.00573
0.010287,0.05,0,-0.000162782,1.00573,5.66033e-08,1.00573
0.0103505,0.05,0,-0.000169837,1.00573,5.68063e-08,1.00573
0.010414,0.05,0,-0.000176891,1.00573,5.70094e-08,1.00573
0.0104775,0.05,0,-0.000183946,1.00573,5.72124e-08,1.00573
0.010541,0.05,0,-0.000191,1.00573,5.74155e-08,1.00573
0.0106045,0.05,0,-0.000198055,1.00573,5.76185e-08,1.00573
0.010668,0.05,0,-0.000205109,1.00572,5.78215e-08,1.00572
0.0107315,0.05,0,-0.000212164,1.00572,5.80246e-08,1.00572
0.010795,0.05,0,-0.000219218,1.00572,5.82276e-08,1.00572
0.0108585,0.05,0,-0.000226273,1.00572,5.84306e-08,1.00572
0.010922,0.05,0,-0.000233327,1.00572,5.86337e-08,1.00572
0.0109855,0.05,0,-0.000240382,1.00572,5.88367e-08,1.00572
0.011049,0.05,0,-0.000247436,1.00572,5.90398e-08,1.00572
0.0111125,0.05,0,-0.000254491,1.00572,5.92428e-08,1.00572
0.011176,0.05,0,-0.000261545,1.00572,5.94458e-08,1.00572
0.0112395,0.05,0,-0.0002686,1.00572,5.96489e-08,1.00572
0.011303,0.05,0,-0.000275654,1.00572,5.98519e-08,1.00572
0.0113665,0.05,0,-0.000282709,1.00572,6.00549e-08,1.00572
0.01143,0.05,0,-0.000289763,1.00572,6.0258e-08,1.00572
0.0114935,0.05,0,-0.000296817,1.00572,6.0461e-08,1.00572
0.011557,0.05,0,-0.000303872,1.00571,6.06641e-08,1.00571
0.0116205,0.05,0,-0.000310926,1.00571,6.08671e-08,1.00571
0.011684,0.05,0,-0.000317981,1.00571,6.10701e-08,1.00571
0.0117475,0.05,0,-0.000325035,1.00571,6.12732e-08,1.00571
0.011811,0.05,0,-0.00033209,1.00571,6.14762e-08,1.00571
0.0118745,0.05,0,-0.000339144,1.00571,6.16793e-08,1.00571
0.011938,0.05,0,-0.000346252,1.00571,6.16567e-08,1.00571
0.0120015,0.05,0,-0.00035385,1.00571,5.95497e-08,1.00571
0.012065,0.05,0,-0.000361448,1.00571,5.74428e-08,1.00571
0.0121285,0.05,0,-0.000369046,1.00571,5.53358e-08,1.00571
0.012192,0.05,0,-0.000376644,1.00571,5.32288e-08,1.00571
0.0122555,0.05,0,-0.000384242,1.00571,5.11219e-08,1.00571
0.012319,0.05,0,-0.00039184,1.00571,4.90149e-08,1.00572
0.0123825,0.05,0,-0.000399438,1.00572,4.69079e-08,1.00572
0.012446,0.05,0,-0.000407036,1.00572,4.4801e-08,1.00572
0.0125095,0.05,0,-0.000414634,1.00572,4.2694e-08,1.00572
0.012573,0.05,0,-0.000422232,1.00572,4.05871e-08,1.00572
0.0126365,0.05,0,-0.00042983,1.00572,3.84801e-08,1.00572
0.0127,0.05,0,-0.000437428,1.00572,3.63731e-08,1.00572
0.0127635,0.05,0,-0.000445026,1.00572,3.42662e-08,1.00572
0.012827,0.05,0,-0.000452624,1.00572,3.21592e-08,1.00572
0.0128905,0.05,0,-0.000460222,1.00572,3.00523e-08,1.00572
0.012954,0.05,0,-0.00046782,1.00572,2.79453e-08,1.00572
0.0130175,0.05,0,-0.000475418,1.00572,2.58383e-08,1.00572
0.013081,0.05,0,-0.000483015,1.00572,2.37314e-08,1.00572
0.0131445,0.05,0,-0.000490614,1.00573,2.16244e-08,1.00573
0.013208,0.05,0,-0.000498211,1.00573,1.95174e-08,1.00573
0.0132715,0.05,0,-0.000505809,1.00573,1.74105e-08,1.00573
0.013335,0.05,0,-0.000513407,1.00573,1.53035e-08,1.00573
0.0133985,0.05,0,-0.000521005,1.00573,1.31965e-08,1.00573
0.013462,0.05,0,-0.000528603,1.00573,1.10896e-08,1.00573
0.0135255,0.05,0,-0.000536201,1.00573,8.9826e-09,1.00573
0.013589,0.05,0,-0.000543799,1.00573,6.87565e-09,1.00573
0.0136525,0.05,0,-0.000551397,1.00573,4.76867e-09,1.00573
0.013716,0.05,0,-0.000558995,1.00573,2.66173e-09,1.00573
0.0137795,0.05,0,-0.000566593,1.00573,5.54753e-10,1.00573
0.013843,0.05,0,-0.000574191,1.00573,-1.55222e-09,1.00573
0.0139065,0.05,0,-0.000581777,1.00574,-3.64377e-09,1.00574
0.01397,0.05,0,-0.00058781,1.00574,-3.79597e-09,1.00574
0.0140335,0.05,0,-0.000593842,1.00574,-3.94817e-09,1.00574
0.014097,0.05,0,-0.000599875,1.00574,-4.10036e-09,1.00574
0.0141605,0.05,0,-0.000605908,1.00574,-4.25256e-09,1.00574
0.014224,0.05,0,-0.00061194,1.00575,-4.40476e-09,1.00575
0.0142875,0.05,0,-0.000617973,1.00575,-4.55695e-09,1.00575
0.014351,0.05,0,-0.000624006,1.00575,-4.70915e-09,1.00575
0.0144145,0.05,0,-0.000630038,1.00575,-4.86135e-09,1.00575
0.014478,0.05,0,-0.000636071,1.00575,-5.01354e-09,1.00575
0.0145415,0.05,0,-0.000642103,1.00576,-5.16574e-09,1.00576
0.014605,0.05,0,-0.000648136,1.00576,-5.31794e-09,1.00576
0.0146685,0.05,0,-0.000654169,1.00576,-5.47013e-09,1.00576
0.014732,0.05,0,-0.000660201,1.00576,-5.62233e-09,1.00576
0.0147955,0.05,0,-0.000666234,1.00576,-5.77453e-09,1.00576
0.014859,0.05,0,-0.000672267,1.00577,-5.92672e-09,1.00577
0.0149225,0.05,0,-0.000678299,1.00577,-6.07892e-09,1.00577
0.014986,0.05,0,-0.000684332,1.00577,-6.23111e-09,1.00577
0.0150495,0.05,0,-0.000690365,1.00577,-6.38331e-09,1.00577
0.015113,0.05,0,-0.000696397,1.00577,-6.53551e-09,1.00577
0.0151765,0.05,0,-0.00070243,1.00578,-6.68771e-09,1.00578
0.01524,0.05,0,-0.000708463,1.00578,-6.8399e-09,1.00578
0.0153035,0.05,0,-0.000714495,1.00578,-6.9921e-09,1.00578
0.015367,0.05,0,-0.000720528,1.00578,-7.1443e-09,1.00578
0.0154305,0.05,0,-0.000726561,1.00578,-7.29649e-09,1.00578
0.015494,0.05,0,-0.000732593,1.00579,-7.44869e-09,1.00579
0.0155575,0.05,0,-0.000738626,1.00579,-7.60089e-09,1.00579
0.015621,0.05,0,-0.000744659,1.00579,-7.75308e-09,1.00579
0.0156845,0.05,0,-0.000750691,1.00579,-7.90528e-09,1.00579
0.015748,0.05,0,-0.000756724,1.00579,-8.05747e-09,1.00579
0.0158115,0.05,0,-0.000762757,1.0058,-8.20967e-09,1.0058
0.015875,0.05,0,-0.000768789,1.0058,-8.36187e-09,1.0058
0.0159385,0.05,0,-0.000775339,1.0058,-9.02156e-09,1.0058
0.016002,0.05,0,-0.000781975,1.0058,-9.76508e-09,1.0058
0.0160655,0.05,0,-0.000788611,1.00581,-1.05086e-08,1.00581
0.016129,0.05,0,-0.000795246,1.00581,-1.12521e-08,1.00581
0.0161925,0.05,0,-0.000801882,1.00581,-1.19956e-08,1.00581
0.016256,0.05,0,-0.000808518,1.00582,-1.27391e-08,1.00582
0.0163195,0.05,0,-0.000815153,1.00582,-1.34826e-08,1.00582
0.016383,0.05,0,-0.000821789,1.00582,-1.42261e-08,1.00582
0.0164465,0.05,0,-0.000828425,1.00583,-1.49696e-08,1.00583
0.01651,0.05,0,-0.00083506,1.00583,-1.57131e-08,1.00583
0.0165735,0.05,0,-0.000841696,1.00583,-1.64566e-08,1.00583
0.016637,0.05,0,-0.000848332,1.00584,-1.72001e-08,1.00584
0.0167005,0.05,0,-0.000854967,1.00584,-1.79436e-08,1.00584
0.016764,0.05,0,-0.000861603,1.00584,-1.86871e-08,1.00584
0.0168275,0.05,0,-0.000868239,1.00585,-1.94307e-08,1.00585
0.016891,0.05,0,-0.000874874,1.00585,-2.01742e-08,1.00585
0.0169545,0.05,0,-0.00088151,1.00585,-2.09177e-08,1.00585
0.017018,0.05,0,-0.000888145,1.00586,-2.16612e-08,1.00586
0.0170815,0.05,0,-0.000894781,1.00586,-2.24047e-08,1.00586
0.017145,0.05,0,-0.000901417,1.00586,-2.31482e-08,1.00586
0.0172085,0.05,0,-0.000908052,1.00587,-2.38917e-08,1.00587
0.017272,0.05,0,-0.000914688,1.00587,-2.46352e-08,1.00587
0.0173355,0.05,0,-0.000921323,1.00587,-2.53787e-08,1.00587
0.017399,0.05,0,-0.000927959,1.00588,-2.61222e-08,1.00588
0.0174625,0.05,0,-0.000934595,1.00588,-2.68657e-08,1.00588
0.017526,0.05,0,-0.00094123,1.00588,-2.76092e-08,1.00588
0.0175895,0.05,0,-0.000947866,1.00589,-2.83527e-08,1.00589
0.017653,0.05,0,-0.000954502,1.00589,-2.90963e-08,1.00589
0.0177165,0.05,0,-0.000961137,1.00589,-2.98398e-08,1.00589
0.01778,0.05,0,-0.000967773,1.0059,-3.05833e-08,1.0059
0.0178435,0.05,0,-0.000974408,1.0059,-3.13268e-08,1.0059
0.017907,0.05,0,-0.000980161,1.0059,-3.16395e-08,1.0059
0.0179705,0.05,0,-0.000985477,1.00591,-3.17393e-08,1.00591
0.018034,0.05,0,-0.000990793,1.00591,-3.18391e-08,1.00591
0.0180975,0.05,0,-0.000996109,1.00592,-3.1939e-08,1.00592
0.018161,0.05,0,-0.00100143,1.00592,-3.20388e-08,1.00592
0.0182245,0.05,0,-0.00100674,1.00593,-3.21386e-08,1.00593
0.018288,0.05,0,-0.00101206,1.00593,-3.22385e-08,1.00593
